Data,Coin,Timeframe,Punteggio Long,Punteggio Short,Scenario,Entry,Stop,Target,Score,Entry TF,TP raggiunto,SL colpito,Dettagli
2025-07-03 13:55,ETHUSDT,1d,0,0,long,2631.84,2579.2,2737.11,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 3.52, ""direzione"": ""long""}"
2025-07-03 14:03,ETHUSDT,1d,0,0,long,2629.78,2577.18,2734.97,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 3.33, ""direzione"": ""long""}"
2025-07-03 14:49,ETHUSDT,1d,0,0,long,2598.59,2546.62,2702.53,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 3.25, ""direzione"": ""long""}"
2025-07-03 15:05,BTCUSDT,1d,0,0,long,109512.54,107322.29,113893.04,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 3.43, ""direzione"": ""long""}"
2025-07-03 15:05,ETHUSDT,1d,0,0,long,2587.96,2536.2,2691.48,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 3.21, ""direzione"": ""long""}"
2025-07-03 15:05,BNBUSDT,1d,0,0,long,661.47,648.24,687.93,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 3.45, ""direzione"": ""long""}"
2025-07-03 15:05,SOLUSDT,1d,0,0,short,151.88,154.92,145.8,0,1d,0,0,"{""scenario"": ""short"", ""punteggio_totale"": 3.57, ""direzione"": ""long""}"
2025-07-03 15:09,ETHUSDT,1d,0,0,long,2580.4,2528.79,2683.62,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 3.21, ""direzione"": ""long""}"
2025-07-03 15:09,XRPUSDT,1d,0,0,short,2.27,2.31,2.18,0,1d,0,0,"{""scenario"": ""short"", ""punteggio_totale"": 3.57, ""direzione"": ""long""}"
2025-07-03 15:09,SOLUSDT,1d,0,0,short,151.61,154.64,145.55,0,1d,0,0,"{""scenario"": ""short"", ""punteggio_totale"": 3.48, ""direzione"": ""long""}"
2025-07-03 15:15,BTCUSDT,1d,0,0,long,109473.99,107284.51,113852.95,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 3.41, ""direzione"": ""long""}"
2025-07-03 15:15,ETHUSDT,1d,0,0,long,2583.39,2531.72,2686.73,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 3.28, ""direzione"": ""long""}"
2025-07-03 15:15,XRPUSDT,1d,0,0,short,2.27,2.31,2.18,0,1d,0,0,"{""scenario"": ""short"", ""punteggio_totale"": 3.44, ""direzione"": ""long""}"
2025-07-03 15:15,BNBUSDT,1d,0,0,long,660.51,647.3,686.93,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 3.45, ""direzione"": ""long""}"
2025-07-03 15:22,BTCUSDT,1d,0,0,long,109391.95,107204.11,113767.63,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 3.23, ""direzione"": ""long""}"
2025-07-03 15:22,ETHUSDT,1d,0,0,long,2583.73,2532.06,2687.08,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 3.35, ""direzione"": ""long""}"
2025-07-03 15:22,XRPUSDT,1d,0,0,short,2.27,2.31,2.18,0,1d,0,0,"{""scenario"": ""short"", ""punteggio_totale"": 3.53, ""direzione"": ""long""}"
2025-07-03 15:22,BNBUSDT,1d,0,0,long,660.12,646.92,686.52,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 3.57, ""direzione"": ""long""}"
2025-07-03 15:27,BTCUSDT,1d,0,0,long,109560.01,107368.81,113942.41,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 3.32, ""direzione"": ""long""}"
2025-07-03 15:27,ETHUSDT,1d,0,0,long,2584.27,2532.58,2687.64,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 3.35, ""direzione"": ""long""}"
2025-07-03 15:27,XRPUSDT,1d,0,0,short,2.27,2.31,2.18,0,1d,0,0,"{""scenario"": ""short"", ""punteggio_totale"": 3.51, ""direzione"": ""long""}"
2025-07-03 15:27,BNBUSDT,1d,0,0,long,660.43,647.22,686.85,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 3.55, ""direzione"": ""long""}"
